Date,Temperature,Humidity,WindSpeed,Heatwave
2014-03-21,31.89989503369023,44.234368790989784,14.302377978737676,0
2014-03-22,39.856340122932295,67.35744545141368,8.146182796350834,1
2014-03-23,29.98021196544146,35.13117340870733,6.00049968636411,0
2014-03-24,19.074209000631335,30.681883898887577,4.188700127150579,0
2014-03-25,34.162573890735416,48.24101272935858,9.235367925937553,0
2014-03-26,50.97682120439728,48.64659609061556,18.771887374715725,0
2014-03-27,29.046734540872556,47.19802077317272,8.038133122491969,0
2014-03-28,38.733396032467645,36.320040395377966,13.420607473077865,1
2014-03-29,17.528740177416147,46.564862609644834,10.584187639293015,0
2014-03-30,34.934701150992154,51.22641002843738,6.408190886231116,0
2014-03-31,27.628116478510997,42.22621814311068,7.13800620579261,0
2014-04-01,30.595442703797843,24.93499649594281,11.81376358083293,0
2014-04-02,33.040681513422626,45.35082847420745,7.755208110114161,0
2014-04-03,35.031252489939945,52.59485307311263,16.002594205890045,0
2014-04-04,26.40644474836125,43.08574194723358,11.11182352512099,0
2014-04-05,31.183496914909558,43.5819269435099,15.067646324790035,0
2014-04-06,26.84648954605772,57.627635842645795,6.286911274813013,0
2014-04-07,16.253076098240882,67.3479683962216,4.1293358642207965,0
2014-04-08,45.05588669697646,72.41549236055184,5.780184539836045,1
2014-04-09,30.05350867381707,32.74423836024534,-0.4704872912922653,0
2014-04-10,33.761660489466145,53.541898927541126,9.835330121728234,0
2014-04-11,39.67943236238215,60.61309436748492,16.6909503764492,0
2014-04-12,34.495041290940435,41.24442241161322,10.753585109612358,0
2014-04-13,45.11394754461189,51.52266202046268,7.718635303329046,0
2014-04-14,23.472420350604665,45.17650276128449,1.6126408287545289,0
2014-04-15,23.238813326853307,49.67869934319372,10.459370021302368,0
2014-04-16,40.60528489610964,51.18402779630457,6.252709755054153,0
2014-04-17,18.95189028260618,64.78579374403003,14.907852762116269,0
2014-04-18,37.80626385281325,42.86606598057089,3.8990227179595873,0
2014-04-19,30.687810890092607,59.91810663117273,4.448284937595187,0
2014-04-20,34.053869163516715,45.70068519268706,4.378634247907243,0
2014-04-21,15.62102545186563,61.979213815403526,4.823721346923417,0
2014-04-22,54.78118555496854,68.44856424631843,-1.8249493627200728,1
2014-04-23,37.37613170221884,56.5140234821101,9.925109993842229,0
2014-04-24,25.57341108040851,60.33501574652399,1.7113757981944744,0
2014-04-25,26.5867372066248,52.30355208267169,4.849339224356358,0
2014-04-26,19.875775358065635,42.86005323273974,1.161682228146013,0
2014-04-27,42.137995890083985,40.5750376185094,8.281499671530305,0
2014-04-28,27.743769405200304,38.56012378596765,6.96984259756041,0
2014-04-29,27.28150279554426,56.87890280067492,6.875575449256431,0
2014-04-30,47.37864234971643,58.526742025175665,4.10890127206957,1
2014-05-01,28.582350792798973,49.99241719699303,11.629172516800777,0
2014-05-02,36.28088501197338,49.776149595394756,14.605746811300524,0
2014-05-03,30.52824957352424,61.36841577533949,8.744437669013122,0
2014-05-04,31.04481172841972,50.480748895540934,7.903615635225619,0
2014-05-05,37.06006737778293,58.81564497417291,12.914157744277452,0
2014-05-06,30.420138595869126,36.20007638019329,4.073559055030018,0
2014-05-07,40.1689124571692,58.83447129443477,9.927854165328442,0
2014-05-08,21.796313521772785,76.70781085831696,7.895100521171898,0
2014-05-09,49.53378714781958,48.34959075503696,6.269292863802646,1
2014-05-10,8.669058912469282,63.8696371354923,12.887423091030762,0
2014-05-11,46.51128292339933,41.55111002590597,0.21590515914124708,1
2014-05-12,25.13877455775249,46.52559966999583,5.605148014403944,0
2014-05-13,20.73755917361784,56.570510103767774,3.839914463352275,0
2014-05-14,30.811754315710253,45.12452073016607,1.491533103330685,0
2014-05-15,26.62131747459457,65.59802650629993,6.706249339102605,0
2014-05-16,27.961107149728,51.233163729727195,19.668877414396057,0
2014-05-17,11.100923586272454,52.570453731286236,6.62470602859563,0
2014-05-18,24.92158019233607,59.18885196640323,10.336300770402712,0
2014-05-19,43.945311938299646,49.0113394191216,9.510631151288496,0
2014-05-20,35.0658734551546,51.12453251049205,11.854653567903187,0
2014-05-21,22.494398844478525,53.447314973617935,12.862769574001458,0
2014-05-22,26.608582138712958,67.95789221209775,-3.2976365513208545,0
2014-05-23,39.85655657139526,53.98575633880299,3.411105397905544,0
2014-05-24,29.18937975547948,34.95996901429095,3.9678951195705743,0
2014-05-25,22.6156187352828,47.72463066374885,8.350227719907242,0
2014-05-26,39.866277702412845,52.56648570235869,13.850070272808075,0
2014-05-27,28.074045149837744,47.12350878840143,13.790266774643149,0
2014-05-28,31.519044906262085,38.2250867461591,9.88632062231745,0
2014-05-29,35.44712520993417,42.88003955923734,8.960696277548443,1
2014-05-30,42.93430315180473,53.78924677560638,12.67261095556353,1
2014-05-31,34.68580893324072,57.561740295251475,10.393245502736635,0
2014-06-01,28.06826742190413,38.92744125757491,11.362543728976819,0
2014-06-02,29.52719797915391,56.49313847472436,10.652827149382071,0
2014-06-03,15.950177330707483,58.93865368420124,13.913678183263793,0
2014-06-04,33.73094754906688,37.464595485650726,19.14603007778459,0
2014-06-05,37.04696877739296,46.83856680501346,9.797082900578534,0
2014-06-06,22.379331872459392,39.3656157348452,3.9751038734887967,0
2014-06-07,35.66407186583965,51.78317999463421,8.316590037317617,0
2014-06-08,19.9941962514225,37.85255973792983,3.843484008110181,0
2014-06-09,33.95030898680159,61.2344793592283,16.43699328258385,0
2014-06-10,25.4569967330929,61.650834384627984,8.062899330764019,0
2014-06-11,11.810316118200817,37.670182403885256,16.441741301610698,0
2014-06-12,38.08476510465173,54.369882385937494,18.82341702457756,1
2014-06-13,15.51301136784602,32.92869513661017,19.081902120587657,0
2014-06-14,25.58359310660588,38.94595650715292,9.141482664152223,0
2014-06-15,43.23378586806871,50.43631678663297,6.144800640833989,1
2014-06-16,31.957958503034646,48.93769383791795,7.139425567835284,0
2014-06-17,19.663356118023636,48.592401304195874,16.52294062160114,0
2014-06-18,21.486418183745535,39.84465256806686,9.248693424000395,0
2014-06-19,9.094889032319703,53.44904592265073,14.432161059015488,0
2014-06-20,36.015676775893986,45.14074002421905,15.404096803744999,0
2014-06-21,10.620203782339374,39.45915292824377,10.914127665689053,0
2014-06-22,51.0005122869193,54.82167620362248,15.282421889757918,0
2014-06-23,-0.44276761523014585,49.76757242038839,14.418536333963448,0
2014-06-24,7.166516903108445,68.31532886541122,8.7220026846758,0
2014-06-25,51.72186143180333,40.51852701243131,13.648962305437232,0
2014-06-26,29.58093338525605,49.35188588688971,11.979931740026512,0
2014-06-27,36.4158191779575,56.634608609123184,12.547939708986714,1
2014-06-28,42.38063353910292,44.970997645388074,8.658910782756697,0
2014-06-29,30.617252199923065,58.77713556078251,8.041428041450779,0
2014-06-30,25.171317707547644,62.540534966175834,9.01607895570989,0
2014-07-01,49.60343580583038,41.8803962105479,21.22253979540453,0
2014-07-02,24.33511845997557,62.89347197745436,9.334551289407248,0
2014-07-03,47.50056793160739,39.98155070389454,12.695257077625948,0
2014-07-04,32.54112211834979,30.37285185577226,18.49924113215463,0
2014-07-05,27.811918179745035,60.258490530736026,2.8172771541208785,0
2014-07-06,48.401139387429616,50.07236019582195,7.0202768779028375,1
2014-07-07,28.32792850440465,53.31198779801889,13.788929271909375,0
2014-07-08,27.92712959322028,61.42450460055521,3.2957126233799166,0
2014-07-09,49.72891898642218,43.5635661148074,19.45177295348003,0
2014-07-10,24.103497040890602,49.915526044128114,6.381297674179943,0
2014-07-11,31.934161538164368,43.12448743512106,5.231528610186724,0
2014-07-12,31.624891789830954,61.28031486045934,19.52022145266689,0
2014-07-13,33.97491718924788,33.11157631633448,9.332448843376447,0
2014-07-14,34.204926374364526,42.61880288805018,6.463927471593443,0
2014-07-15,21.89366815162439,56.24217969980218,13.611374693245846,0
2014-07-16,49.287740518603464,29.902915750955472,4.223919094655992,1
2014-07-17,25.860209019511355,50.94602969646442,12.483100962350969,0
2014-07-18,31.854439069963192,52.08476447187377,14.36629757762006,0
2014-07-19,39.18546875961511,54.23428315737961,4.0393752508379315,0
2014-07-20,37.06434718510183,61.33870440045073,11.695106574967292,1
2014-07-21,17.121684887055583,61.914202572562225,7.661279788390354,0
2014-07-22,25.980893370041127,40.47150460443113,9.410706917976125,0
2014-07-23,33.672867006490804,40.10407447617427,24.60054405581193,0
2014-07-24,19.18278519782339,27.572776818414,9.95045897952568,0
2014-07-25,33.2741085714597,39.611854149392606,20.10349719874248,0
2014-07-26,29.075025841642084,51.80896242710792,12.90227574042436,0
2014-07-27,38.72053307674832,56.18920978154702,10.708519724352996,1
2014-07-28,28.059590905602125,56.90871728151557,14.545474430890172,0
2014-07-29,25.89101539023907,43.235585589846224,20.0167871229732,0
2014-07-30,29.552640204093475,46.62134915058412,7.455757151380068,0
2014-07-31,28.808589747307956,38.776115255350284,11.308922923464587,0
2014-08-01,29.768602927103803,52.598821921637445,13.857762667410219,0
2014-08-02,42.88656752379123,33.868778745721684,8.121544066001706,0
2014-08-03,21.78473770307143,45.364823730652944,9.594221910933722,0
2014-08-04,32.726090320741314,40.022918093062025,8.750931188093364,0
2014-08-05,42.69035897439247,47.571990610306834,2.9358541343027458,0
2014-08-06,31.274463537183525,50.93969647454716,16.873655175595992,0
2014-08-07,35.86743780476663,60.111589890084346,13.503484142705558,0
2014-08-08,37.67851863979631,46.158236146267576,16.290243407260654,1
2014-08-09,44.04016567252653,40.59568670655426,7.2968006972584885,1
2014-08-10,31.195598660735364,52.174106413479514,5.0036646791828385,0
2014-08-11,34.77659549966574,61.547596999585636,3.436731065334305,0
2014-08-12,19.79901311886889,39.09864156583816,11.312519625602711,0
2014-08-13,32.210129446746336,50.57464287018214,2.7664451511467583,0
2014-08-14,35.564945523639715,46.89506390657516,3.9243902586521786,1
2014-08-15,36.29301677138807,68.13687424523486,8.073032028128615,1
2014-08-16,38.96494345421346,66.32034112433585,16.19587696795258,0
2014-08-17,23.383960860994804,62.97393667043824,12.477293816001906,0
2014-08-18,35.144811584754635,68.94495195834524,10.586702971420921,0
2014-08-19,16.45575390558963,47.59202193594797,18.75492981211456,0
2014-08-20,29.669197487281377,56.651330263393405,5.931825388626085,0
2014-08-21,26.849584174972687,59.001402735851926,9.099465967050998,0
2014-08-22,45.6094706644829,50.85041934980655,13.584467000328958,1
2014-08-23,21.94840358423656,38.97807173825713,9.098828466065791,0
2014-08-24,32.7131770275961,41.495104375580674,17.343639916929583,0
2014-08-25,25.7203616515903,47.70469851867339,3.9138447967471715,0
2014-08-26,32.83417221472648,51.26780252125872,9.940351206123474,0
2014-08-27,31.056067776321502,55.39887287091264,12.890005449187743,0
2014-08-28,23.01225956209993,32.49298946599318,6.935758744876856,0
2014-08-29,28.738350980026716,61.70118150237379,7.290189191376536,0
2014-08-30,29.722577248352387,51.750264951524684,5.329000972207247,0
2014-08-31,27.42266203380992,60.037639927600154,12.330594486034798,0
2014-09-01,41.567286437465896,37.7034528379027,10.435434360901453,1
2014-09-02,35.98901330638065,54.43214982856341,9.005930876424532,1
2014-09-03,35.05428400573633,46.58196279380484,16.2530437671467,0
2014-09-04,23.99897284474154,38.694661412131225,5.034051848172475,0
2014-09-05,33.02457834431898,46.60842889515544,2.9038549823021107,0
2014-09-06,29.788286271586724,64.05186533952684,5.89256763665582,0
2014-09-07,26.699335301938056,34.91569665651815,16.86464871015498,0
2014-09-08,27.62284908125066,62.391715391731076,11.497409069409244,0
2014-09-09,30.388998329452093,54.23771353221878,14.325669879291382,0
2014-09-10,35.72031121255035,39.12935654891395,5.9824557762610855,1
2014-09-11,22.27520228127145,46.93816284092074,13.716819682935377,0
2014-09-12,22.249370788594852,73.92142793323548,11.634210655913346,0
2014-09-13,24.514864690939273,45.21182710340105,12.273888452241561,0
2014-09-14,12.20101301104502,49.947825836005286,15.902870934792173,0
2014-09-15,44.78486412314801,57.23859937878492,3.33296684844219,0
2014-09-16,32.97119856398723,46.914776486325906,12.520119371350676,0
2014-09-17,33.92164268972185,40.00355496047637,6.600822087840585,0
2014-09-18,24.357280047201787,42.24836300050081,11.429705654119006,0
2014-09-19,29.017666159491828,64.68222116004875,6.086195053124149,0
2014-09-20,30.015599630495192,47.67672250706542,4.8294048778235705,0
2014-09-21,24.40363200003917,55.69398345216346,21.586778615046384,0
2014-09-22,19.95711640261647,55.09525304553128,11.938355495706235,0
2014-09-23,39.35356139482951,56.37722974928366,3.131674289144504,1
2014-09-24,27.43574771012834,54.06539670147063,7.2281916966449495,0
2014-09-25,29.15348768170018,46.4260776726509,7.830243569950507,0
2014-09-26,40.64383297091524,69.35140037244224,9.845685620356475,1
2014-09-27,30.213338926566333,54.94902548747057,13.182386675197403,0
2014-09-28,35.78780040256309,66.4092194149534,13.67148123730906,1
2014-09-29,21.317804185740506,43.63599244408274,5.972546178417365,0
2014-09-30,33.398226037954686,39.309486281636566,19.17145436667655,0
2014-10-01,36.04631780802895,61.17412970103639,13.698828016004267,0
2014-10-02,38.27784208861402,40.08083836778236,7.2500648280802995,0
2014-10-03,34.026661693886346,56.897820726227394,3.7224900239601464,0
2014-10-04,41.02954944910659,50.76859334004282,14.7659433564424,1
2014-10-05,27.787446799987798,42.93906185281442,9.853242304536915,0
2014-10-06,26.241859453945587,63.48225316413355,12.577909220094448,0
2014-10-07,26.310018028884322,34.559558456577406,10.57201859760279,0
2014-10-08,36.838895153620285,62.41161549839727,13.39859526261131,1
2014-10-09,34.96274878015186,55.605684355304085,12.14061305598839,0
2014-10-10,34.05702676036368,48.46921009007785,16.756261964926786,0
2014-10-11,45.93263117275176,62.77453569866785,9.710269740100777,1
2014-10-12,38.64254262692669,61.49972117927062,16.94105498509087,1
2014-10-13,32.962053900141015,51.80511935652021,5.078165956375721,0
2014-10-14,42.2199356916333,47.71864157535201,11.714745282329396,1
2014-10-15,26.420523832189176,67.50792837026687,8.224967644719662,0
2014-10-16,22.17346587424783,47.2439122377195,8.73727299331746,0
2014-10-17,35.05028801813593,49.12527214125939,9.699463073713916,1
2014-10-18,26.549785234665276,66.12284960944118,1.6384306204010866,0
2014-10-19,48.49239304056567,42.427271022910794,14.373939323530541,0
2014-10-20,24.46960918557553,42.70488340419933,5.403060601456994,0
2014-10-21,22.762402541441453,49.22785313091614,4.648501271945404,0
2014-10-22,28.304605108955847,54.69859819931043,-3.404080857369273,0
2014-10-23,29.6626508916169,55.05518934631756,13.530625542701102,0
2014-10-24,36.41999896616479,44.732913284079274,13.201955435782953,0
2014-10-25,30.992761971143114,54.41848681592889,4.9184858403418685,0
2014-10-26,36.900291496986625,43.73396441153201,16.637503842226756,1
2014-10-27,-0.5201707910232081,63.01527786536994,10.37615758539321,0
2014-10-28,27.342799077292394,64.10831536454546,8.476423393401696,0
2014-10-29,33.512725253406174,53.75213798467788,4.9054301188803215,0
2014-10-30,36.54557671740517,49.902302882240605,19.573196026696127,0
2014-10-31,25.771364411810254,39.32503643418123,1.3100657170835852,0
2014-11-01,17.7421718263127,41.58376286748683,10.896218315752755,0
2014-11-02,37.12097887167473,56.41399407616209,7.4054300213069935,0
2014-11-03,34.37744258735431,48.701684281723765,10.64201624880295,0
2014-11-04,33.57021459061996,50.72965438217567,14.27158885363389,0
2014-11-05,18.478308559521242,57.95684095477866,14.38562150574119,0
2014-11-06,32.00626840635702,56.160681689280025,1.6500844831042851,0
2014-11-07,52.17777066075338,50.9469329739276,10.25597981323529,1
2014-11-08,30.590988318955464,42.618635033275226,6.816545402546918,0
2014-11-09,24.516423375973464,63.81694694175519,14.328740395729037,0
2014-11-10,13.307649115125091,55.15584682928386,15.57889496688399,0
2014-11-11,34.96052427458192,48.30028499227722,11.383614131856412,0
2014-11-12,29.703224688890565,45.12542324633157,15.346194864897551,0
2014-11-13,20.74684844154632,59.048599228754114,14.543580556951891,0
2014-11-14,12.08506884693952,43.12727029005258,13.330727085029384,0
2014-11-15,21.59851279240847,64.1826231467411,10.53513310489335,0
2014-11-16,48.460334287163896,41.35705120803162,17.650935037024695,0
2014-11-17,23.357847511005836,39.52128233713488,4.493626984735011,0
2014-11-18,33.21798734760293,60.61668760431792,7.671316672451852,0
2014-11-19,50.033057457969704,60.96293455138098,1.4773694250855591,1
2014-11-20,22.7492230860125,51.23933216740033,12.210753702611212,0
2014-11-21,39.09055668134106,53.22380805727866,23.92596410705984,1
2014-11-22,26.60861786751812,53.46699112703268,7.653017187154475,0
2014-11-23,17.978338778131253,39.28890592591841,-0.23281785149076129,0
2014-11-24,37.46779308205966,46.85252553514533,9.74283768101905,0
2014-11-25,31.609188285515877,51.46276441379884,9.67436556236011,0
2014-11-26,33.60966988740671,44.98204841056182,15.14529796637035,0
2014-11-27,31.632139172482333,59.76050056508332,13.244402372146215,0
2014-11-28,32.21445604702955,42.82081729960579,9.846222939087609,0
2014-11-29,36.33630596705697,48.61282388910922,13.039673286811441,1
2014-11-30,34.03077042974803,58.65991529965146,14.925261317976949,0
2014-12-01,29.95806082708416,58.14619399645582,10.421376629711965,0
2014-12-02,45.56117552500716,65.25586126586317,1.1434952867224606,1
2014-12-03,50.67015734028311,49.647508858413,20.602382834459213,1
2014-12-04,16.637598084310184,62.16306759200432,9.051015784696446,0
2014-12-05,21.695986787471092,54.47446568706707,12.858447851608075,0
2014-12-06,42.99591851157086,47.15092230969382,17.564794477863103,0
2014-12-07,23.025852884428655,63.325268471263435,7.763834102322253,0
2014-12-08,22.33901796086709,51.4245188350887,8.96805937603835,0
2014-12-09,36.04374233550964,53.69586146680425,12.008298765367448,0
2014-12-10,29.302097902777383,48.349348936782604,5.3913660093193485,0
2014-12-11,29.15690877944234,62.672303418123114,19.92008874389018,0
2014-12-12,30.71119467064922,54.00412377988399,13.20676753750817,0
2014-12-13,34.89968811718071,55.31166146637694,14.50298797127747,0
2014-12-14,50.60327163108628,47.43454131454773,9.806904381932448,0
2014-12-15,25.817155003092637,47.12773055397247,4.870467762644433,0
2014-12-16,26.235343945066482,56.99203315863569,9.038536543445487,0
2014-12-17,65.48143953246397,38.954780069959696,8.090066884370463,1
2014-12-18,14.013890625985809,51.49467394957595,8.193740118840406,0
2014-12-19,64.24007813830714,58.175905923122194,11.13130636036166,0
2014-12-20,37.35716144734703,38.656717243860584,11.194198188705162,0
2014-12-21,29.163496751410133,50.23569344140703,16.872297249228538,0
2014-12-22,39.86891189760348,41.01083506650793,6.074268085420407,1
2014-12-23,13.186335772599161,48.71201849466816,10.502977794662021,0
2014-12-24,26.46069874983093,34.921772130425914,11.763971379778775,0
2014-12-25,22.60066044678114,41.92276802908822,7.56222024545206,0
2014-12-26,18.69011217862684,27.4727886867001,1.2055989608546565,0
2014-12-27,30.705362659371204,55.38633716200038,14.244645793685775,0
2014-12-28,30.377905605443008,47.48188475034677,15.390644484425827,0
2014-12-29,45.21011463360547,49.04070178777242,3.43409053026077,0
2014-12-30,32.271535340410736,50.8565370710435,7.831937815204192,0
2014-12-31,45.10619621079606,56.425243895478005,12.073689277187832,0
2015-01-01,12.784314237009013,53.82758557872235,8.09278986108106,0
2015-01-02,31.991179760588224,53.49032674745431,7.5587437344615065,0
2015-01-03,29.57406284742636,59.201792570644756,11.814630910409395,0
2015-01-04,27.563465526143094,48.60532775671995,17.149309491274373,0
2015-01-05,16.027901235026704,50.38701792361906,14.323278789037571,0
2015-01-06,43.60312148089452,54.26443777181448,6.796936362607639,0
2015-01-07,16.608870489212855,44.602294546786766,5.260128571905386,0
2015-01-08,33.76792948918484,45.516440881300575,-0.22422056706974658,0
2015-01-09,32.49934658693881,55.68549354765818,19.395728454283038,0
2015-01-10,12.627415252556695,40.432522768202894,6.386389099372785,0
2015-01-11,52.37279139763081,61.63056686699327,10.681293117657527,1
2015-01-12,41.730990317365524,49.29492929857347,12.49174768024524,0
2015-01-13,25.9511764221066,33.50819932007081,4.918399506297044,0
2015-01-14,39.86968385448849,44.528604264551944,7.517883247278995,1
2015-01-15,35.97193176694349,50.230174275105,29.325531559343766,1
2015-01-16,38.80299559081942,49.051091283363405,14.487378087758017,1
2015-01-17,18.74505893156484,34.84724272863192,13.963407875434168,0
2015-01-18,28.708888558973396,50.41119135311555,8.905633920395331,0
2015-01-19,31.263420094732016,57.89434870180636,10.767779635552056,0
2015-01-20,25.4769054686925,64.60316348491679,4.603123551736042,0
2015-01-21,18.133087552384037,43.377955819374556,6.774660385303584,0
2015-01-22,35.88681496243794,33.32366900561486,11.29138317903254,0
2015-01-23,16.516528888358398,43.362947441306275,18.36922476758879,0
2015-01-24,22.272210645329842,41.94304942271714,12.06086449736134,0
2015-01-25,34.3757924808705,38.62839461475311,-7.685381041930206,0
2015-01-26,17.994547868599685,64.75941095025019,10.86070487293895,0
2015-01-27,42.26567941244349,39.43901313563056,7.234884375613898,0
2015-01-28,31.830769544849147,39.03194008607926,10.447017938224404,0
2015-01-29,43.576787347318934,62.90587273738836,11.216528858884875,0
2015-01-30,26.61020998931992,54.03657200599462,13.642776881482067,0
2015-01-31,18.844673554695774,41.57931095966838,8.685488016680637,0
2015-02-01,23.925957946495863,54.178815580471536,2.801404037669349,0
2015-02-02,37.490563175482976,44.777980338102914,4.493799624462134,0
2015-02-03,33.259117907605024,38.177899223015054,13.547591211145205,0
2015-02-04,20.09164108443258,62.96275457223065,6.383714617263142,0
2015-02-05,45.051948875947836,47.108705065557345,16.422633966599193,0
2015-02-06,21.796423253570442,38.91868703391787,11.10106894704693,0
2015-02-07,28.65318731395329,44.287881057590354,8.880150146172907,0
2015-02-08,25.583377049198,48.38516034216366,9.392854924365887,0
2015-02-09,32.42616896169274,41.19887448896978,11.61960329012666,0
2015-02-10,23.53641548038673,46.10861068038869,7.6049763441566585,0
2015-02-11,8.95463623408731,59.589511584274575,7.0431382495880515,0
2015-02-12,45.657817700529606,61.142840347925414,14.07209759123327,0
2015-02-13,20.25950689995154,53.38935435974184,13.475724488078711,0
2015-02-14,12.429547693640501,47.2265911158315,6.755673589368757,0
2015-02-15,29.68820399466121,49.41998432124893,7.465633554149262,0
2015-02-16,18.203919079703446,43.32247506122172,5.745691851137934,0
2015-02-17,26.972952817745032,42.04141114737533,2.212410717272327,0
2015-02-18,18.961443487802306,47.23786342380187,7.318609698863158,0
2015-02-19,33.98927288231329,59.237884113777916,3.3937402036310296,0
2015-02-20,35.232549781195345,43.642737519853185,11.692571128015615,1
2015-02-21,33.11638416614792,42.049180051945264,16.14031199868661,0
2015-02-22,15.31873287201133,62.11831511641789,11.055769060969753,0
2015-02-23,23.70109840199597,62.2510740318835,14.661469215056844,0
2015-02-24,16.769326656452563,56.21692428921611,20.296891394646853,0
